2.800018,1.459982,3.037009,0.790703,2.717009,2.958515,0.930554,0.641896,-1.086149,-0.913782,-0.482198,0.482308,0.050000,0.050000,2.850000,2.850000,19.498973
2.841407,1.474185,3.065257,0.800397,2.760767,2.988379,0.875156,0.597297,-1.107954,-0.891974,-0.436101,0.436147,0.050000,0.050000,2.900000,2.900000,18.377819
2.880377,1.486731,3.091609,0.808880,2.801706,3.016063,0.818790,0.553667,-1.127325,-0.872603,-0.387431,0.387420,0.050000,0.050000,2.950000,2.950000,17.308056
2.916830,1.497739,3.116062,0.816265,2.839785,3.041607,0.761579,0.510882,-1.144228,-0.855704,-0.338051,0.337992,0.050000,0.050000,3.000000,3.000000,16.296503
2.950679,1.507332,3.138615,0.822657,2.874967,3.065048,0.703643,0.468821,-1.158711,-0.841225,-0.289667,0.289570,0.050000,0.050000,3.050000,3.050000,15.349005
2.981848,1.515632,3.159263,0.828156,2.907222,3.086416,0.645098,0.427368,-1.170897,-0.829046,-0.243716,0.243591,0.050000,0.050000,3.100000,3.100000,14.470475
3.010271,1.522755,3.178005,0.832852,2.936525,3.105737,0.586050,0.386419,-1.180962,-0.818988,-0.201302,0.201160,0.050000,0.050000,3.150000,3.150000,13.664975
3.035895,1.528812,3.194835,0.836831,2.962855,3.123031,0.526594,0.345877,-1.189121,-0.810837,-0.163174,0.163023,0.050000,0.050000,3.200000,3.200000,12.935793
3.058672,1.533908,3.209749,0.840168,2.986195,3.138314,0.466814,0.305659,-1.195608,-0.804357,-0.129739,0.129588,0.050000,0.050000,3.250000,3.250000,12.285546
3.078567,1.538137,3.222743,0.842930,3.006534,3.151599,0.406780,0.265694,-1.200663,-0.799309,-0.101108,0.100963,0.050000,0.050000,3.300000,3.300000,11.716272
3.095548,1.541584,3.233814,0.845177,3.023862,3.162895,0.346554,0.225921,-1.204520,-0.795459,-0.077138,0.077004,0.050000,0.050000,3.350000,3.350000,11.229525
3.109593,1.544321,3.242956,0.846959,3.038171,3.172209,0.286185,0.186291,-1.207395,-0.792590,-0.057493,0.057373,0.050000,0.050000,3.400000,3.400000,10.826463
3.120684,1.546410,3.250168,0.848317,3.049457,3.179548,0.225711,0.146766,-1.209479,-0.790511,-0.041690,0.041590,0.050000,0.050000,3.450000,3.450000,10.507927
3.128807,1.547900,3.255445,0.849285,3.057715,3.184913,0.165164,0.107313,-1.210937,-0.789057,-0.029154,0.029073,0.050000,0.050000,3.500000,3.500000,10.274504
3.134055,1.548844,3.258854,0.849898,3.063048,3.188376,0.106655,0.069262,-1.170179,-0.761010,0.815151,0.560936,0.050000,0.050000,3.550000,3.550000,10.123629
3.136900,1.549350,3.260701,0.850226,3.065937,3.190252,0.057784,0.037514,-0.977420,-0.634964,3.855195,2.520917,0.050000,0.050000,3.600000,3.600000,10.041842
3.138084,1.549559,3.261470,0.850362,3.067140,3.191033,0.024061,0.015618,-0.674466,-0.437919,6.059078,3.940908,0.050000,0.050000,3.650000,3.650000,10.007778
3.138355,1.549607,3.261645,0.850393,3.067415,3.191211,0.005494,0.003566,-0.371337,-0.241048,6.062568,3.937429,0.050000,0.050000,3.700000,3.700000,10.000000
3.138355,1.549607,3.261645,0.850393,3.067415,3.191211,0.000000,0.000000,-0.109874,-0.071318,5.229264,3.394586,0.050000,0.050000,3.750000,3.750000,10.000000
